Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
26-29,1,Biotech,Process Engineer,Bachelor's Degree,USA,61100.00,401800.00,0.00,Female
26-29,1,Telecommunication,Product Analyst,Bachelor's Degree,USA,30000.00,0.00,0.00,Male
26-29,1,Food Delivery,Delivery Driver,Bachelor's Degree,USA,30000.00,0.00,0.00,Male
26-29,1,Automotive,Wind Tunnel Engineer,Master's Degree,USA,33000.00,0.00,0.00,Male
26-29,1,Construction,Accounts Receivable Clerk,Bachelor's Degree,USA,36000.00,0.00,0.00,Male
26-29,1,"Nutrition ",Fulfillment Associate,Associate Degree,USA,38500.00,0.00,0.00,Male
26-29,1,"Healthcare ",CUSAtomer Service,"Some College credit, no degree",USA,39500.00,0.00,0.00,Male
26-29,1,E-commerce,Data analyst,Associate Degree,USA,40000.00,0.00,0.00,Male
26-29,1,"Recruiting ","Recruiter ",Bachelor's Degree,USA,40000.00,0.00,0.00,Male
26-29,1,Higher Education,"Resource Coordinator ",Master's Degree,USA,40000.00,0.00,0.00,Male
26-29,1,"Technology ",Support Analyst,Bachelor's Degree,USA,40000.00,0.00,0.00,Male
26-29,1,Public affairs,"Government Relations consultant ",Bachelor's Degree,CANADA,45000.00,0.00,0.00,Male
26-29,1,Consumer goods/finance,Analyst,Master's Degree,USA,45000.00,0.00,0.00,Male
26-29,1,"Non-Profit/Federal ","Grants Administrator ",Bachelor's Degree,USA,45000.00,0.00,0.00,Male
26-29,1,Technology,Implementation technician,Bachelor's Degree,USA,45000.00,0.00,0.00,Male
26-29,1,Law Practice,Assistant Public Defender,Professional Degree,USA,45000.00,0.00,0.00,Male
26-29,1,WarehoUSAe/Logistics,Mechatronics and Robotics Technician,Associate Degree,USA,46384.00,0.00,0.00,Male
26-29,1,Consulting - restaurants and food service,Advisory project associate,Bachelor's Degree,USA,48500.00,0.00,0.00,Male
26-29,1,SaaS,BDR,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
26-29,1,Fine Dining,Server,"Some College credit, no degree",USA,50000.00,0.00,0.00,Male
26-29,1,"Biopharma ","Qc associate ",Bachelor's Degree,USA,52000.00,0.00,0.00,Male
26-29,1,Landscape Architecture,Landscape Designer,Bachelor's Degree,USA,52000.00,0.00,0.00,Male
26-29,1,Human Resources,HR Associate,Bachelor's Degree,USA,52500.00,0.00,0.00,Male
26-29,1,"Medicine ",Resident physician,Professional Degree,USA,53000.00,0.00,0.00,Male
26-29,1,Software,"Client Support Representative ",Bachelor's Degree,CANADA,55000.00,0.00,0.00,Male
26-29,1,Funeral IndUSAtry/Death Care,Funeral Director,"High School Graduate, Diploma or the equivalent (e","NEW ZEALAND ",55000.00,0.00,0.00,Male
26-29,1,Law,"Assistant paralegal ",Bachelor's Degree,USA,55000.00,0.00,0.00,Male
26-29,1,"Tech ","Recruiter ",Bachelor's Degree,USA,55000.00,0.00,0.00,Male
26-29,1,Biochemistry Research - Academia,Postdoctoral Associate,Doctorate Degree,USA,55000.00,0.00,0.00,Male
26-29,1,"Public Transportation ",Research Technician II,Bachelor's Degree,USA,55200.00,0.00,0.00,Male
26-29,1,Real Estate Invedfment,"BUSAiness Coordinator ",Bachelor's Degree,USA,55400.00,0.00,0.00,Male
26-29,1,Economic Research,"Researcher ",Master's Degree,GERMANY,56000.00,0.00,0.00,Male
26-29,1,N/A,Postdoctoral scholar,Doctorate Degree,USA,58000.00,0.00,0.00,Male
26-29,1,Construction,ESD consultant,Master's Degree,AUSTRALIA,60000.00,0.00,0.00,Male
26-29,1,Social Work,Therapist,Master's Degree,USA,60000.00,0.00,0.00,Male
26-29,1,Financial Technology,Data Analyst,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
26-29,1,Legal,"Associate ",Doctorate Degree,USA,60000.00,0.00,0.00,Male
26-29,1,"Medicine ",Anesthesia Resident,Doctorate Degree,USA,61000.00,0.00,0.00,Male
26-29,1,"Accounting ","Audit Associate ",Master's Degree,USA,61000.00,0.00,0.00,Male
26-29,1,"Engineering ",Systems Engineer,Bachelor's Degree,USA,61200.00,0.00,0.00,Male
26-29,1,Real Estate,Escalation Officer,Bachelor's Degree,CANADA,62000.00,0.00,0.00,Male
26-29,1,Energy,"Data analyst ",Bachelor's Degree,USA,62000.00,0.00,0.00,Male
26-29,1,Public Accounting,Tax Associate,Master's Degree,USA,62000.00,0.00,0.00,Male
26-29,1,N/A,N/A,Bachelor's Degree,USA,62000.00,0.00,0.00,Male
26-29,1,Accounting,Tax Associate,Bachelor's Degree,USA,63250.00,0.00,0.00,Male
26-29,1,"Healthcare ",Physical Therapist,Doctorate Degree,USA,63360.00,0.00,0.00,Male
26-29,1,Accounting,Assurance Staff,Master's Degree,USA,64000.00,0.00,0.00,Male
26-29,1,Casino Gaming,Software Quality Assurance Engineer 1,Bachelor's Degree,USA,64000.00,0.00,0.00,Male
26-29,1,SaaS,"Contract Coordinator ",Bachelor's Degree,USA,65000.00,0.00,0.00,Male
26-29,1,Construction,"Digital marketing specialist ",Bachelor's Degree,USA,67000.00,0.00,0.00,Male
26-29,1,Healthcare,Physical Therapist,Doctorate Degree,USA,68000.00,0.00,0.00,Male
26-29,1,Government,National Bank Examiner,Bachelor's Degree,USA,68000.00,0.00,0.00,Male
26-29,1,"Automotive ",Service Advisor,Bachelor's Degree,USA,70000.00,0.00,0.00,Male
26-29,1,Sales,Furniture sales,"High School Graduate, Diploma or the equivalent (e",USA,70000.00,0.00,0.00,Male
26-29,1,Tech,"Recruiting Coordinator ",Bachelor's Degree,USA,70000.00,0.00,0.00,Male
26-29,1,Biotechnology,Data Analyst,Bachelor's Degree,USA,70000.00,0.00,0.00,Male
26-29,1,logistics,billing officer,Master's Degree,AUSTRALIA,74000.00,0.00,0.00,Male
26-29,1,Fintech,"Implementation Specialist / Software Engineer   ","High School Graduate, Diploma or the equivalent (e",USA,74000.00,0.00,0.00,Male
26-29,1,Tech,Recruiting Coordinator,Doctorate Degree,USA,74880.00,0.00,0.00,Male
26-29,1,Tech,Associate Software Engineer,Bachelor's Degree,USA,75000.00,0.00,0.00,Male
26-29,1,Tech,Associate Software Engineer,Master's Degree,USA,75000.00,0.00,0.00,Male
26-29,1,Energy,N/A,Bachelor's Degree,USA,76000.00,0.00,0.00,Male
26-29,1,"Accounting ",Associate,Master's Degree,USA,77000.00,0.00,0.00,Male
26-29,1,Human Resources,Lead Human Resources Coordinator,Master's Degree,USA,78000.00,0.00,0.00,Male
26-29,1,"Pharmacist ",N/A,Doctorate Degree,CANADA,79800.00,0.00,0.00,Male
26-29,1,Aerospace,Analyst,Master's Degree,USA,80000.00,0.00,0.00,Male
26-29,1,Healthcare,Occupational Therapist,Master's Degree,USA,80000.00,0.00,0.00,Male
26-29,1,Healthcare,Registered Nurse,Bachelor's Degree,USA,82105.00,0.00,0.00,Male
26-29,1,Aviation,Data analyst,Master's Degree,USA,85000.00,0.00,0.00,Male
26-29,1,"Software ",Software Developer,Bachelor's Degree,CANADA,86500.00,0.00,0.00,Male
26-29,1,Pharmacy,Pharmacist,Doctorate Degree,CANADA,87000.00,0.00,0.00,Male
26-29,1,"Engineering ",Frontend Engineer,Bachelor's Degree,USA,90000.00,0.00,0.00,Male
26-29,1,"Software Engineer ","Software Engineer ",Bachelor's Degree,USA,90000.00,0.00,0.00,Male
26-29,1,Real estate,"Consultant ","Some College credit, no degree",USA,100000.00,0.00,0.00,Male
26-29,1,Tech,Android Engineer,"Some College credit, no degree",USA,100000.00,0.00,0.00,Male
26-29,1,Healthcare,Nurse,Bachelor's Degree,USA,100700.00,0.00,0.00,Male
26-29,1,Healthcare,Pharmacist,Professional Degree,USA,102000.00,0.00,0.00,Male
26-29,1,"Health tech ",Application Developer,Bachelor's Degree,USA,105000.00,0.00,0.00,Male
26-29,1,Healthcare,Optometrist,Doctorate Degree,USA,150000.00,0.00,0.00,Male
26-29,1,Dental,"Dentist ",Doctorate Degree,USA,165000.00,0.00,0.00,Male
26-29,1,Medicine,Psychiatric PA,Professional Degree,USA,175000.00,0.00,0.00,Male
26-29,1,Dentistry,Dentist,Doctorate Degree,USA,180000.00,0.00,0.00,Male
26-29,1,Legal,Associate,Doctorate Degree,USA,205000.00,0.00,0.00,Male
26-29,1,Healthcare,Chiropractor,Doctorate Degree,USA,36000.00,0.00,0.00,Male
26-29,1,Interior Design (Commercial),Designer,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
26-29,1,Restaurant Tech,API Integration Specialist 2,"Some College credit, no degree",USA,52000.00,0.00,0.00,Male
26-29,1,Dentistry,"Orthodontist ",Doctorate Degree,USA,330000.00,0.00,0.00,Male
26-29,1,Automotive/tech,"Data annotation specialist ","High School Graduate, Diploma or the equivalent (e",USA,39000.00,0.00,0.00,Male
26-29,1,Clinical Research,Research Assistant,Bachelor's Degree,USA,39000.00,200.00,0.00,Male
26-29,1,Medical,Patient Coordinator,Bachelor's Degree,USA,43680.00,500.00,0.00,Male
26-29,1,Power,Software engineer,Bachelor's Degree,USA,85000.00,900.00,0.00,Male
26-29,1,Insurance,Insurance Advisor,Bachelor's Degree,CANADA,46700.00,1000.00,0.00,Male
26-29,1,Law,Associate,Professional Degree,USA,110000.00,1000.00,0.00,Male
26-29,1,Fireplaces,"Fireplace technician ","High School Graduate, Diploma or the equivalent (e",USA,33000.00,1050.00,0.00,Male
26-29,1,IT,BUSAiness Analyst (Agile),Bachelor's Degree,USA,72500.00,1450.00,0.00,Male
26-29,1,"Transportation ",Freight Broker,Bachelor's Degree,USA,40000.00,2000.00,0.00,Male
26-29,1,Mortgage,Underwriter,Bachelor's Degree,USA,40000.00,2000.00,0.00,Male
26-29,1,"Distribution ",Accounts Payable Clerk,Bachelor's Degree,USA,40040.00,2000.00,0.00,Male
26-29,1,"Logistics ","Logistics and operations director ",No Schooling Completed,USA,80000.00,2000.00,0.00,Male
26-29,1,"Politics ",Policy Associate,Master's Degree,USA,60000.00,2500.00,0.00,Male
26-29,1,"Gambling ","Data Engineer ","Some College credit, no degree",USA,38000.00,3000.00,0.00,Male
26-29,1,Technology,"Project Administrator ",Bachelor's Degree,USA,48000.00,3000.00,0.00,Male
26-29,1,"Manufacturing ","Quality Engineer ",Bachelor's Degree,USA,73000.00,3000.00,0.00,Male
26-29,1,Operations,Loan Reviewer,Bachelor's Degree,USA,42000.00,3600.00,0.00,Male
26-29,1,Engineering,Product Development Engineer,Bachelor's Degree,USA,77000.00,4000.00,0.00,Male
26-29,1,Construction,Safety Technician,Bachelor's Degree,USA,55000.00,5000.00,0.00,Male
26-29,1,WarehoUSAing,Area Manager,Master's Degree,USA,61000.00,5000.00,0.00,Male
26-29,1,AccountingtechnologyindUSAtry,Accountmanager,MastersDegree,FRANCE,61360.00,5000.00,0.00,Male
26-29,1,Finance,Software Engineer,Bachelor's Degree,USA,90000.00,5000.00,0.00,Male
26-29,1,Tech,Software Engineer,"High School Graduate, Diploma or the equivalent (e",USA,95000.00,5000.00,0.00,Male
26-29,1,"Banking ",Relationship Manager & Lending Specialist,Associate Degree,USA,52000.00,6000.00,0.00,Male
26-29,1,Marketing,Content Manager,Bachelor's Degree,USA,70000.00,6000.00,0.00,Male
26-29,1,Banking,Associate PO,Bachelor's Degree,USA,89000.00,6000.00,0.00,Male
26-29,1,Mechanical engineering,Manufacturing Engineer,Bachelor's Degree,USA,64000.00,6400.00,0.00,Male
26-29,1,Banking,Legal Associate,Professional Degree,USA,95000.00,6650.00,0.00,Male
26-29,1,IT,System Admin,Bachelor's Degree,USA,62500.00,7000.00,0.00,Male
26-29,1,"Healthcare Logistics ",Logistics Manager,Bachelor's Degree,USA,64700.00,7000.00,0.00,Male
26-29,1,Tech,CSM,Bachelor's Degree,CANADA,70000.00,7000.00,0.00,Male
26-29,1,Technology Consulting,Higher Education Consulting Analyst,Master's Degree,USA,75000.00,7500.00,0.00,Male
26-29,1,"Finance ","Financial adviser ",Bachelor's Degree,ENGLAND,40000.00,8000.00,0.00,Male
26-29,1,"Consulting ",Junior Consultant,Master's Degree,GERMANY,52000.00,8000.00,0.00,Male
26-29,1,"Cyber Security ",Cyber Security Engineer,Master's Degree,AUSTRALIA,90000.00,8000.00,0.00,Male
26-29,1,Information Technology,BUSAiness Analyst,Master's Degree,USA,95000.00,8000.00,0.00,Male
26-29,1,Biotech,Validation Engineer,Bachelor's Degree,USA,65000.00,8300.00,0.00,Male
26-29,1,Financial Services,BUSAiness Analyst,Bachelor's Degree,USA,85000.00,8500.00,0.00,Male
26-29,1,Internet,Account Executive,Bachelor's Degree,USA,85000.00,8500.00,0.00,Male
26-29,1,Pharmaceuticals,ProcessTechnician,BachelorsDegree,USA,94000.00,9000.00,0.00,Male
26-29,1,Finance,Managed Account Support Specialist,Associate Degree,USA,40000.00,10000.00,0.00,Male
26-29,1,"Property Management ",Property Manager/Book Keeper,Bachelor's Degree,USA,49480.00,10000.00,0.00,Male
26-29,1,Supply Chain,"Inventory Replenishment Senior Specialist ",Bachelor's Degree,USA,51750.00,10000.00,0.00,Male
26-29,1,Accounting,Controller Analyst,Master's Degree,USA,60000.00,10000.00,0.00,Male
26-29,1,Tech,Software Engineer,"Trade, Technical, Vocational Training",USA,78000.00,10000.00,0.00,Male
26-29,1,Semiconductor,Senior engineer,Doctorate Degree,USA,150000.00,10000.00,0.00,Male
26-29,1,"Dentistry ","Dentist ",Doctorate Degree,USA,150000.00,10000.00,0.00,Male
26-29,1,Pharmacy,Pharmaceutical Consultant,Doctorate Degree,USA,100000.00,10000.00,0.00,Male
26-29,1,Mining,"Technical representative ",Bachelor's Degree,CANADA,102000.00,10200.00,0.00,Male
26-29,1,Dentistry,Orthodontist,Doctorate Degree,USA,300000.00,12000.00,0.00,Male
26-29,1,Analytics,Senior analyst,Bachelor's Degree,USA,66000.00,13000.00,0.00,Male
26-29,1,Biotech,Associate Product Manager,Bachelor's Degree,USA,95000.00,15000.00,0.00,Male
26-29,1,Real Estate,Associate Counsel,Professional Degree,USA,110000.00,15000.00,0.00,Male
26-29,1,Legal,associate,Master's Degree,USA,200000.00,15000.00,0.00,Male
26-29,1,Legal,Attorney,Doctorate Degree,USA,202500.00,15000.00,0.00,Male
26-29,1,Law,Associate,Doctorate Degree,USA,202500.00,15000.00,0.00,Male
26-29,1,Law,Associate,Professional Degree,USA,205000.00,15000.00,0.00,Male
26-29,1,Law,Associate Attorney,Professional Degree,USA,205000.00,15000.00,0.00,Male
26-29,1,Renewable Energy,Commercial Analyst,Master's Degree,USA,85000.00,17000.00,0.00,Male
26-29,1,Lawyer,Associate Attorney,Doctorate Degree,USA,65000.00,20000.00,0.00,Male
26-29,1,"Chemical water treatment ",Sales Rep,Bachelor's Degree,USA,70000.00,20000.00,0.00,Male
26-29,1,Sales,BUSAiness Development Consultant,Bachelor's Degree,USA,50000.00,25000.00,0.00,Male
26-29,1,Solar,"Software Product Manager ",Bachelor's Degree,USA,100000.00,25000.00,0.00,Male
26-29,1,E-Commerce,Account Manager (Merchant Development),"Some College credit, no degree",AUSTRALIA,60000.00,27000.00,0.00,Male
26-29,1,Law,"Associate ",Professional Degree,USA,202500.00,27000.00,0.00,Male
26-29,1,Drug Discovery,Director,Doctorate Degree,USA,141075.00,35268.00,0.00,Male
26-29,1,Law,Lawyer,Professional Degree,USA,205000.00,36000.00,0.00,Male
26-29,1,Staffing,Recruiter,Bachelor's Degree,USA,36000.00,45000.00,0.00,Male
26-29,1,"Real Estate ",Developer,Bachelor's Degree,USA,200000.00,75000.00,0.00,Male
26-29,1,"Finance ","Loan officer ",Bachelor's Degree,USA,30000.00,100000.00,0.00,Male
26-29,1,Law,"Legal Assistant ",Bachelor's Degree,USA,78000.00,401800.00,0.00,Male
26-29,1,Software,Software Development Team Lead,Master's Degree,CANADA,83000.00,21000.00,0.00,Male
26-29,1,Biotechnology,Repository Technician,Bachelor's Degree,USA,38000.00,0.00,0.00,Non-Binary
26-29,1,HR,"HR Services Specialist ","High School Graduate, Diploma or the equivalent (e",USA,44720.00,0.00,0.00,Non-Binary
26-29,1,"Finance ",Financial Analyst,Master's Degree,USA,55000.00,0.00,0.00,Prefer Not
26-29,1,Nutrition,Clinical Dietitian I,Master's Degree,USA,71000.00,0.00,0.00,Prefer Not
26-29,1,"Clinical Research/Pharmaceuticals ",Clinical Research Associate,Bachelor's Degree,USA,94000.00,0.00,0.00,Prefer Not
26-29,1,Architecture & Design,"Designer ",Master's Degree,USA,63000.00,3000.00,0.00,Prefer Not
26-29,1,"Talent Acquisition ","Jr. recruiter ",Bachelor's Degree,USA,45000.00,0.00,0.00,Prefer Not
26-29,1,Tech,"Software developer ",Bachelor's Degree,CANADA,65000.00,0.00,0.00,Prefer Not
26-29,1,"Cybersecurity ","Security Analyst ",Bachelor's Degree,CANADA,65000.00,0.00,0.00,Prefer Not
26-29,1,Marketing,Product Designer,Bachelor's Degree,USA,85000.00,0.00,0.00,Prefer Not
26-29,1,"Film IndUSAtry ","Office Production assistant ",Bachelor's Degree,USA,100000.00,0.00,0.00,Prefer Not
26-29,1,Marketing,"Digital Producer ",Bachelor's Degree,USA,80000.00,0.05,0.00,Prefer Not
26-29,1,Mental Health,Data Analyst Supervisor,Master's Degree,USA,70000.00,2000.00,0.00,Prefer Not
26-29,1,Legal,Associate Attorney,Professional Degree,USA,94000.00,10000.00,0.00,Prefer Not
26-29,2,"internet ","intern ",Master's Degree,USA,0.00,0.00,0.00,Female
26-29,2,Interior Design,Admin AssUSAtant,Bachelor's Degree,USA,15500.00,0.00,0.00,Female
26-29,2,Education,Teachers Aide,Associate Degree,USA,18000.00,0.00,0.00,Female
26-29,2,N/A,Nanny,Bachelor's Degree,USA,22000.00,0.00,0.00,Female
26-29,2,Finance,Financial planning analyst,Bachelor's Degree,ENGLAND,22442.00,0.00,0.00,Female
26-29,2,"Nursing ",Lpn,"Trade, Technical, Vocational Training",USA,23000.00,0.00,0.00,Female
26-29,2,NHS (national healthcare in ENGLAND),Health Promotion Support Worker,Master's Degree,"SCOTLAND ",24000.00,0.00,0.00,Female
26-29,2,"Private school ","Preschool teacher ",Bachelor's Degree,USA,24000.00,0.00,0.00,Female
26-29,2,Hair,Front of hoUSAe,"High School Graduate, Diploma or the equivalent (e","IRELAND ",25000.00,0.00,0.00,Female
26-29,2,"Social services ","Case manager ",Bachelor's Degree,USA,25000.00,0.00,0.00,Female
26-29,2,Pharmacy,"Pharmacy Technician ","High School Graduate, Diploma or the equivalent (e",USA,25000.00,0.00,0.00,Female
26-29,2,Architecture,Part 2 Architectural Assistant,Master's Degree,SCOTLAND,25500.00,0.00,0.00,Female
26-29,2,Education,Naturalist,Bachelor's Degree,USA,27000.00,0.00,0.00,Female
26-29,2,Rail,Town planning technician,Master's Degree,USA,27570.00,0.00,0.00,Female
26-29,2,Manufacturing (health supplements),"Graphic design ",Bachelor's Degree,USA,29089.00,0.00,0.00,Female
26-29,2,Legal,"Paralegal ",Master's Degree,USA,30000.00,0.00,0.00,Female
26-29,2,Fashion,Designer,Master's Degree,USA,30000.00,0.00,0.00,Female
26-29,2,"Healthcare ","Pharmacy Technician ",Bachelor's Degree,USA,30630.00,0.00,0.00,Female
26-29,2,Legal,"Legal Assistant ",Bachelor's Degree,USA,31000.00,0.00,0.00,Female
26-29,2,Food bUSAiness - coffee shop,"Manager ",Bachelor's Degree,USA,31000.00,0.00,0.00,Female
26-29,2,"Financial ",TrUSAt Administrative Assistant,Associate Degree,USA,31000.00,0.00,0.00,Female
26-29,2,Graphic design,Freelance Graphic Designer,Bachelor's Degree,USA,32000.00,0.00,0.00,Female
26-29,2,Accounting/Finance,Assistant accountant,Bachelor's Degree,USA,32640.00,0.00,0.00,Female
26-29,2,"Prison service ","Forensic Psychologist in training ",Master's Degree,USA,32700.00,0.00,0.00,Female
26-29,2,Marketing,"Account Manager ",Master's Degree,"FRANCE ",33000.00,0.00,0.00,Female
26-29,2,Retail Banking,Personal Banker,Bachelor's Degree,USA,33000.00,0.00,0.00,Female
26-29,2,"Psychology ",Rbt,Bachelor's Degree,USA,33000.00,0.00,0.00,Female
26-29,2,Travel,Travel Agent,Bachelor's Degree,CANADA,35000.00,0.00,0.00,Female
26-29,2,Technology Sales,BUSAiness Pro,Bachelor's Degree,ENGLAND,35000.00,0.00,0.00,Female
26-29,2,"Energy ",CUSAtomer Success Manager,Bachelor's Degree,"IRELAND ",35000.00,0.00,0.00,Female
26-29,2,Veterinary medicine,Receptionist,Bachelor's Degree,USA,35000.00,0.00,0.00,Female
26-29,2,"Transportation ","Operations Assistant ",Bachelor's Degree,USA,35000.00,0.00,0.00,Female
26-29,2,"Broadcasting ",Client Services Manager,Bachelor's Degree,USA,35000.00,0.00,0.00,Female
26-29,2,Non-Profit,Assistant Manager,Bachelor's Degree,USA,35000.00,0.00,0.00,Female
26-29,2,"Marketing & web design ","Digital marketer & web developer ",Master's Degree,USA,35640.00,0.00,0.00,Female
26-29,2,Healthcare/Medical Research,Imaging Specialist 1 (study coordinator),Bachelor's Degree,USA,36400.00,0.00,0.00,Female
26-29,2,Commercial Real Estate,Due Diligence Research Associate,Bachelor's Degree,USA,37000.00,0.00,0.00,Female
26-29,2,Crop Insurancd,Underwriter,"Some College credit, no degree",USA,37000.00,0.00,0.00,Female
26-29,2,Non-Profit,Therapeutic Support Specialist,Master's Degree,USA,37440.00,0.00,0.00,Female
26-29,2,Mortgage,"Processor ",Bachelor's Degree,USA,37500.00,0.00,0.00,Female
26-29,2,Pharmaceutical manufacturing/healthcare,Training coordinator,Bachelor's Degree,USA,38000.00,0.00,0.00,Female
26-29,2,Digital Media,Web Application  Support Specialist,Bachelor's Degree,USA,38000.00,0.00,0.00,Female
26-29,2,"Human Services ","Prevention Specialist ",Bachelor's Degree,USA,38000.00,0.00,0.00,Female
26-29,2,"Large format graphics ","Project management ","High School Graduate, Diploma or the equivalent (e",USA,38000.00,0.00,0.00,Female
26-29,2,Healthcare,"Program Coordinator ","Some College credit, no degree",USA,38200.00,0.00,0.00,Female
26-29,2,Libraries,Reference and Programming Librarian,Master's Degree,USA,38220.00,0.00,0.00,Female
26-29,2,"Healthcare ","Activities Director ",Bachelor's Degree,USA,38400.00,0.00,0.00,Female
26-29,2,"Healthcare ",Lab Assistant,Associate Degree,USA,38400.00,0.00,0.00,Female
26-29,2,Banking,Commercial Loan Operations,Associate Degree,USA,38400.00,0.00,0.00,Female
26-29,2,"Government ",Accounting Clerk III,Associate Degree,USA,39000.00,0.00,0.00,Female
26-29,2,Health care,"Research Assistant ",Bachelor's Degree,USA,39228.00,0.00,0.00,Female
26-29,2,"Healthcare ","Pharmacy Intern ",Doctorate Degree,USA,39520.00,0.00,0.00,Female
26-29,2,"Not for profit ","Program Coordinator ",Bachelor's Degree,CANADA,40000.00,0.00,0.00,Female
26-29,2,MUSAic,Licensing and Creative Coordinator,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,Social service not profit agency,"Case manager ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,"Medical Imaging ","Radiologic (X-ray) Technologist ",Associate Degree,USA,40000.00,0.00,0.00,Female
26-29,2,"Financial services ","Human Resources Representative ",Associate Degree,USA,40000.00,0.00,0.00,Female
26-29,2,Fashion Production,"Assistant ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,"Early intervention ",Speech language pathologist,Master's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,Education,Elementary School Counselor,Master's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,Logistics,"CUSAtomer service ","Some College credit, no degree",USA,40000.00,0.00,0.00,Female
26-29,2,Mortgage loans,Loan Processing Assistant,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
26-29,2,Medical Insurance Verification and Authentication,Medical Front Desk?,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
26-29,2,"Administration ",Office Manager,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,Aviation,"Flight attendant ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,"Fashion ","Buying operations ",Master's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,"Non Profit Management ",Data Projects Coordinator,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
26-29,2,"Consumer Goods ","Bilingual Order Administrator ",Associate Degree,USA,41000.00,0.00,0.00,Female
26-29,2,State licensing regulation,"Compliance Secretary ",Master's Degree,USA,41000.00,0.00,0.00,Female
26-29,2,Counseling,Therapist,Master's Degree,USA,41000.00,0.00,0.00,Female
26-29,2,Advertising and Public Relations,Media Planning,Bachelor's Degree,USA,41000.00,0.00,0.00,Female
26-29,2,Nonprofit,Grant Writer,Bachelor's Degree,USA,41280.00,0.00,0.00,Female
26-29,2,Social services/non-profit,Case manager,Bachelor's Degree,USA,41360.00,0.00,0.00,Female
26-29,2,Education,"Elementary School counselor ",Master's Degree,USA,41800.00,0.00,0.00,Female
26-29,2,MUSAeum / graphic design,Assistant curator,Bachelor's Degree,USA,41980.00,0.00,0.00,Female
26-29,2,Franchise,"Digital marketing assistant ",Bachelor's Degree,CANADA,42000.00,0.00,0.00,Female
26-29,2,"Cosmetics ",CRM Manager,Master's Degree,"GERMANY ",42000.00,0.00,0.00,Female
26-29,2,"Media ",Associate Planner,Bachelor's Degree,USA,42000.00,0.00,0.00,Female
26-29,2,Banking,Consultant,Associate Degree,USA,42000.00,0.00,0.00,Female
26-29,2,Social work,Director of Social Services,Bachelor's Degree,USA,42000.00,0.00,0.00,Female
26-29,2,Non-profit,"Hotline Supervisor ",Bachelor's Degree,USA,42000.00,0.00,0.00,Female
26-29,2,"Social work/ nonprofit ",Volunteer Team Leader,Master's Degree,USA,42000.00,0.00,0.00,Female
26-29,2,Healthcare,"Senior Manager ",Bachelor's Degree,USA,42000.00,0.00,0.00,Female
26-29,2,Publishing,Assistant,Master's Degree,USA,42500.00,0.00,0.00,Female
26-29,2,Mental Health HoUSAing,Senior Case Management,Bachelor's Degree,USA,42924.00,0.00,0.00,Female
26-29,2,"Restaurant  ","HR Coordinator ",Bachelor's Degree,USA,43000.00,0.00,0.00,Female
26-29,2,EdTech,"Student Success Associate ",Bachelor's Degree,USA,43000.00,0.00,0.00,Female
26-29,2,Healthcare,Study Coordinator,Bachelor's Degree,USA,43260.00,0.00,0.00,Female
26-29,2,Health care,CNA,"Trade, Technical, Vocational Training",USA,43430.00,0.00,0.00,Female
26-29,2,Legal,Paralegal,Master's Degree,USA,43500.00,0.00,0.00,Female
26-29,2,Laboratory,"Technologist ",Bachelor's Degree,USA,43680.00,0.00,0.00,Female
26-29,2,CUSAtomer experience,CUSAtomer experience owner,Bachelor's Degree,GERMANY,44000.00,0.00,0.00,Female
26-29,2,"Software ","Project manager ",Bachelor's Degree,NETHERLANDS,44000.00,0.00,0.00,Female
26-29,2,"Higher Education ","Program Coordinator ",Master's Degree,USA,44000.00,0.00,0.00,Female
26-29,2,Law,Paralegal,"Some College credit, no degree",USA,44000.00,0.00,0.00,Female
26-29,2,Tech,"Solutions engineer ",Bachelor's Degree,IRELAND,44009.00,0.00,0.00,Female
26-29,2,Healthcare,MUSAic Therapist,Master's Degree,USA,44600.00,0.00,0.00,Female
26-29,2,Library,Collection & Archives Manager,Bachelor's Degree,USA,44990.00,0.00,0.00,Female
26-29,2,Insurance,Insurance Broker,Professional Degree,CANADA,45000.00,0.00,0.00,Female
26-29,2,"Tech ",Marketing Manager,Bachelor's Degree,GERMANY,45000.00,0.00,0.00,Female
26-29,2,Recht,Junior Immigration Consultant,Bachelor's Degree,GERMANY,45000.00,0.00,0.00,Female
26-29,2,"LOGISTICS & TRANSPORTATION ",ACCOUNT MANAGER,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
